article_factor,article_id,article,authors,published_journal,NOTES__RHS_VARIABLES__ETC_
13,Orrenius and Zavodny (2008),The Effect of MWs on Immigrants' Employment and Earnings (Pub 2008 in ILRR),"Orrenius,P.; Zavodny,M.",Industrial and Labor Relations Review,"Less-Educated Immigrants, Men, Relative Minwage"
13,Orrenius and Zavodny (2008),The Effect of MWs on Immigrants' Employment and Earnings (Pub 2008 in ILRR),"Orrenius,P.; Zavodny,M.",Industrial and Labor Relations Review,"Less-Educated Immigrants, Both sexes, Relative Minwage"
13,Orrenius and Zavodny (2008),The Effect of MWs on Immigrants' Employment and Earnings (Pub 2008 in ILRR),"Orrenius,P.; Zavodny,M.",Industrial and Labor Relations Review,"Teenage Girls, Real Minwage"
13,Orrenius and Zavodny (2008),The Effect of MWs on Immigrants' Employment and Earnings (Pub 2008 in ILRR),"Orrenius,P.; Zavodny,M.",Industrial and Labor Relations Review,"Teenage Boys, Real Minwage"
13,Orrenius and Zavodny (2008),The Effect of MWs on Immigrants' Employment and Earnings (Pub 2008 in ILRR),"Orrenius,P.; Zavodny,M.",Industrial and Labor Relations Review,"Teenagers, Real Minwage"
13,Orrenius and Zavodny (2008),The Effect of MWs on Immigrants' Employment and Earnings (Pub 2008 in ILRR),"Orrenius,P.; Zavodny,M.",Industrial and Labor Relations Review,"Less-Educated Natives, Women, Real Minwage"
13,Orrenius and Zavodny (2008),The Effect of MWs on Immigrants' Employment and Earnings (Pub 2008 in ILRR),"Orrenius,P.; Zavodny,M.",Industrial and Labor Relations Review,"Less-Educated Natives, Men, Real Minwage"
13,Orrenius and Zavodny (2008),The Effect of MWs on Immigrants' Employment and Earnings (Pub 2008 in ILRR),"Orrenius,P.; Zavodny,M.",Industrial and Labor Relations Review,"Less-Educated Natives, Both sexes, Real Minwage"
13,Orrenius and Zavodny (2008),The Effect of MWs on Immigrants' Employment and Earnings (Pub 2008 in ILRR),"Orrenius,P.; Zavodny,M.",Industrial and Labor Relations Review,"Less-Educated Immigrants, Women, Real Minwage"
13,Orrenius and Zavodny (2008),The Effect of MWs on Immigrants' Employment and Earnings (Pub 2008 in ILRR),"Orrenius,P.; Zavodny,M.",Industrial and Labor Relations Review,"Less-Educated Immigrants, Men, Real Minwage"
13,Orrenius and Zavodny (2008),The Effect of MWs on Immigrants' Employment and Earnings (Pub 2008 in ILRR),"Orrenius,P.; Zavodny,M.",Industrial and Labor Relations Review,"Less-Educated Immigrants, Both sexes, Real Minwage"
14,Sabia (2008),Minimum Wages and the Economic Well-Being of Single Mothers,Sabia,Journal of Policy Analysis and Management,"Table 5, Panel I (1,1): Employment"
14,Sabia (2008),Minimum Wages and the Economic Well-Being of Single Mothers,Sabia,Journal of Policy Analysis and Management,"Table 5, Panel II (2,1): Employment"
14,Sabia (2008),Minimum Wages and the Economic Well-Being of Single Mothers,Sabia,Journal of Policy Analysis and Management,"Table 5, Panel III (3,1): Employment"
14,Sabia (2008),Minimum Wages and the Economic Well-Being of Single Mothers,Sabia,Journal of Policy Analysis and Management,"Table 5, Panel I (1,2): Weekly Hours"
14,Sabia (2008),Minimum Wages and the Economic Well-Being of Single Mothers,Sabia,Journal of Policy Analysis and Management,"Table 5, Panel II (2,2): Weekly Hours"
14,Sabia (2008),Minimum Wages and the Economic Well-Being of Single Mothers,Sabia,Journal of Policy Analysis and Management,"Table 5, Panel III (3,2): Weekly Hours"
14,Sabia (2008),Minimum Wages and the Economic Well-Being of Single Mothers,Sabia,Journal of Policy Analysis and Management,"Table 5, Panel I (1,4): Annual Hours"
14,Sabia (2008),Minimum Wages and the Economic Well-Being of Single Mothers,Sabia,Journal of Policy Analysis and Management,"Table 5, Panel II (2,4): Annual Hours"
14,Sabia (2008),Minimum Wages and the Economic Well-Being of Single Mothers,Sabia,Journal of Policy Analysis and Management,"Table 5, Panel III (3,4): Annual Hours"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 3, Panel B, Col 5: Fixed Effects"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 4, Panel B, Col 3: County Trends"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 4, Panel B, Col 4: County Trends"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 4, Panel B, Col 5: County Trends"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 5, Panel B (1,3): Sample of states that change their minimum"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 5, Panel B (1,4): Sample of states that change their minimum"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 5, Panel B (1,5): Sample of states that change their minimum"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 5, Panel B (2,3): Models with minimum wage/population interactions"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 5, Panel B (2,4): Models with minimum wage/population interactions"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 5, Panel B (2,5): Models with minimum wage/population interactions"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 5, Panel B (3,3): County sample with at least 10 establishments"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 5, Panel B (3,4): County sample with at least 10 establishments"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 5, Panel B (3,5): County sample with at least 10 establishments"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 6, Panel C (1,1): County Trends, by right-to-work status"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 6, Panel C (1,2): County Trends, by right-to-work status"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 6, Panel C (1,3): County Trends, by right-to-work status"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 7, Panel B (1,3): Border Counties"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 8, Panel B (1,5)"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 8, Panel B (1,4)"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 8, Panel B (1,3)"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 8, Panel B (1,2)"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 8, Panel B (1,1)"
15,Addison et al. (2009),Do MWs raise employment? Evidence from the U.S. retail-trade sector,"Addison, Blackburn & Cotti",Labour Economics,"Table 6, Panel D (1,3): County Trends, by right-to-work status"
16,Allegretto et al. (2009),Spatial Heterogeneity and MWs: Employment Estimates for Teens Using Cross-State Commuting Zones,"Allegretto, S.; Dube, A; Reich, M.","Institute for Research on Labor and Employment, Working Paper Series","Table 7, CPS, no area-specific time controls"
16,Allegretto et al. (2009),Spatial Heterogeneity and MWs: Employment Estimates for Teens Using Cross-State Commuting Zones,"Allegretto, S.; Dube, A; Reich, M.","Institute for Research on Labor and Employment, Working Paper Series","Table 4, CPS, Division-specific time effects"
16,Allegretto et al. (2009),Spatial Heterogeneity and MWs: Employment Estimates for Teens Using Cross-State Commuting Zones,"Allegretto, S.; Dube, A; Reich, M.","Institute for Research on Labor and Employment, Working Paper Series","Table 4, CPS, State-specific linear time trends"
16,Allegretto et al. (2009),Spatial Heterogeneity and MWs: Employment Estimates for Teens Using Cross-State Commuting Zones,"Allegretto, S.; Dube, A; Reich, M.","Institute for Research on Labor and Employment, Working Paper Series","Table 7, CPS, Both Division-specific time effects and state-specific linear time trends"
16,Allegretto et al. (2009),Spatial Heterogeneity and MWs: Employment Estimates for Teens Using Cross-State Commuting Zones,"Allegretto, S.; Dube, A; Reich, M.","Institute for Research on Labor and Employment, Working Paper Series","Table 7, Census/ACS, no area-specific time controls"
16,Allegretto et al. (2009),Spatial Heterogeneity and MWs: Employment Estimates for Teens Using Cross-State Commuting Zones,"Allegretto, S.; Dube, A; Reich, M.","Institute for Research on Labor and Employment, Working Paper Series","Table 4, Census/ACS, Division-specific time effects"
16,Allegretto et al. (2009),Spatial Heterogeneity and MWs: Employment Estimates for Teens Using Cross-State Commuting Zones,"Allegretto, S.; Dube, A; Reich, M.","Institute for Research on Labor and Employment, Working Paper Series","Table 7, Census/ACS, Commuting Zone (CZ) specific time effects"
16,Allegretto et al. (2009),Spatial Heterogeneity and MWs: Employment Estimates for Teens Using Cross-State Commuting Zones,"Allegretto, S.; Dube, A; Reich, M.","Institute for Research on Labor and Employment, Working Paper Series","Table 4, CPS, no area-specific time controls"
16,Allegretto et al. (2009),Spatial Heterogeneity and MWs: Employment Estimates for Teens Using Cross-State Commuting Zones,"Allegretto, S.; Dube, A; Reich, M.","Institute for Research on Labor and Employment, Working Paper Series","Table 4, CPS, Division-specific time effects"
16,Allegretto et al. (2009),Spatial Heterogeneity and MWs: Employment Estimates for Teens Using Cross-State Commuting Zones,"Allegretto, S.; Dube, A; Reich, M.","Institute for Research on Labor and Employment, Working Paper Series","Table 4, CPS, State-specific linear time trends"
16,Allegretto et al. (2009),Spatial Heterogeneity and MWs: Employment Estimates for Teens Using Cross-State Commuting Zones,"Allegretto, S.; Dube, A; Reich, M.","Institute for Research on Labor and Employment, Working Paper Series","Table 4, CPS, Both Division-specific time effects and state-specific linear time trends"
16,Allegretto et al. (2009),Spatial Heterogeneity and MWs: Employment Estimates for Teens Using Cross-State Commuting Zones,"Allegretto, S.; Dube, A; Reich, M.","Institute for Research on Labor and Employment, Working Paper Series","Table 4, Census/ACS, no area-specific time controls"
16,Allegretto et al. (2009),Spatial Heterogeneity and MWs: Employment Estimates for Teens Using Cross-State Commuting Zones,"Allegretto, S.; Dube, A; Reich, M.","Institute for Research on Labor and Employment, Working Paper Series","Table 4, Census/ACS, Division-specific time effects"
16,Allegretto et al. (2009),Spatial Heterogeneity and MWs: Employment Estimates for Teens Using Cross-State Commuting Zones,"Allegretto, S.; Dube, A; Reich, M.","Institute for Research on Labor and Employment, Working Paper Series","Table 4, Census/ACS, Commuting Zone (CZ) specific time effects"
17,Keil et al. (2009),Univariate Regressions of Employment on Minimum Wages in the Panel of U.S. States,"Keil, M.; Robertson, D. and Symons, J.",Robert Day School of Economics and Finance Research Paper,"Table 2, Model 1"
17,Keil et al. (2009),Univariate Regressions of Employment on Minimum Wages in the Panel of U.S. States,"Keil, M.; Robertson, D. and Symons, J.",Robert Day School of Economics and Finance Research Paper,"Table 2, Model 2"
17,Keil et al. (2009),Univariate Regressions of Employment on Minimum Wages in the Panel of U.S. States,"Keil, M.; Robertson, D. and Symons, J.",Robert Day School of Economics and Finance Research Paper,"Table 2, Model 3"
17,Keil et al. (2009),Univariate Regressions of Employment on Minimum Wages in the Panel of U.S. States,"Keil, M.; Robertson, D. and Symons, J.",Robert Day School of Economics and Finance Research Paper,"Table 2, Model 4"
17,Keil et al. (2009),Univariate Regressions of Employment on Minimum Wages in the Panel of U.S. States,"Keil, M.; Robertson, D. and Symons, J.",Robert Day School of Economics and Finance Research Paper,"Table 2, Model 5"
17,Keil et al. (2009),Univariate Regressions of Employment on Minimum Wages in the Panel of U.S. States,"Keil, M.; Robertson, D. and Symons, J.",Robert Day School of Economics and Finance Research Paper,"Table 2, Model 6"
17,Keil et al. (2009),Univariate Regressions of Employment on Minimum Wages in the Panel of U.S. States,"Keil, M.; Robertson, D. and Symons, J.",Robert Day School of Economics and Finance Research Paper,"Table 2, Model 7"
17,Keil et al. (2009),Univariate Regressions of Employment on Minimum Wages in the Panel of U.S. States,"Keil, M.; Robertson, D. and Symons, J.",Robert Day School of Economics and Finance Research Paper,"Table 2, Model 8"
17,Keil et al. (2009),Univariate Regressions of Employment on Minimum Wages in the Panel of U.S. States,"Keil, M.; Robertson, D. and Symons, J.",Robert Day School of Economics and Finance Research Paper,"Table 2, Model 9"
17,Keil et al. (2009),Univariate Regressions of Employment on Minimum Wages in the Panel of U.S. States,"Keil, M.; Robertson, D. and Symons, J.",Robert Day School of Economics and Finance Research Paper,"Table 3, Model 10"
17,Keil et al. (2009),Univariate Regressions of Employment on Minimum Wages in the Panel of U.S. States,"Keil, M.; Robertson, D. and Symons, J.",Robert Day School of Economics and Finance Research Paper,"Table 3, Model 11"
17,Keil et al. (2009),Univariate Regressions of Employment on Minimum Wages in the Panel of U.S. States,"Keil, M.; Robertson, D. and Symons, J.",Robert Day School of Economics and Finance Research Paper,"Table 3, Model 12"
17,Keil et al. (2009),Univariate Regressions of Employment on Minimum Wages in the Panel of U.S. States,"Keil, M.; Robertson, D. and Symons, J.",Robert Day School of Economics and Finance Research Paper,"Table 3, Model 13"
18,Neumark and Nizalova (2007),MW Effects in the LR,Neumark & Nizalova,Journal of Human Resources,"Table 2 (1,2) 16-19"
